,31 Mar 2020,19 Nov 2019,02 Feb 2020,20 Feb 2020,28 May 2020,03 Feb 2020,29 Dec 2019,25 Mar 2020,27 Dec 2019,07 May 2020,23 Nov 2019,18 Dec 2019,05 Nov 2019,16 Dec 2019,22 Nov 2019,27 May 2020,16 Nov 2019,31 Jan 2020,04 May 2020,26 Nov 2019,12 Dec 2019,03 Nov 2019,07 Jan 2020,21 May 2020,11 Nov 2019,27 Mar 2020,09 Mar 2020,03 Jan 2020,10 May 2020,25 Feb 2020,09 Feb 2020,03 Apr 2020,15 May 2020,25 Nov 2019,23 Dec 2019,01 Dec 2019,14 Dec 2019,13 Jan 2020,18 Jan 2020,20 Jan 2020,01 Apr 2020,23 Feb 2020,26 Dec 2019,11 Jan 2020,01 Jan 2020,10 Feb 2020,02 Dec 2019,03 Mar 2020,04 Nov 2019,23 Jan 2020,13 Mar 2020,25 Jan 2020,19 May 2020,29 May 2020,01 Mar 2020,11 Feb 2020,17 Dec 2019,02 Jan 2020,02 May 2020,24 Nov 2019,05 Mar 2020,15 Mar 2020,20 May 2020,14 Feb 2020,26 May 2020,08 Nov 2019,06 Jan 2020,13 Dec 2019,20 Mar 2020,30 Jan 2020,11 May 2020,04 Dec 2019,08 Apr 2020,09 Jan 2020,29 Feb 2020,21 Nov 2019,28 Jan 2020,04 Apr 2020,30 Dec 2019,02 Mar 2020,10 Nov 2019,12 Nov 2019,06 Apr 2020,26 Mar 2020,12 May 2020,21 Dec 2019,31 Dec 2019,08 May 2020,18 Mar 2020,17 Mar 2020,21 Feb 2020,05 Feb 2020,07 Feb 2020,27 Jan 2020,29 Nov 2019,28 Dec 2019,21 Mar 2020,01 May 2020,16 Jan 2020,13 Nov 2019,13 May 2020,13 Feb 2020,03 May 2020,09 May 2020,14 May 2020,05 Jan 2020,06 Nov 2019,11 Mar 2020,22 May 2020,29 Jan 2020,19 Mar 2020,18 Feb 2020,12 Feb 2020,19 Jan 2020,07 Mar 2020,05 Apr 2020,08 Mar 2020,11 Dec 2019,16 Feb 2020,14 Jan 2020,03 Dec 2019,30 Mar 2020,22 Feb 2020,28 Feb 2020,22 Jan 2020,16 Mar 2020,26 Feb 2020,15 Jan 2020,02 Nov 2019,04 Jan 2020,18 Nov 2019,27 Nov 2019,12 Jan 2020,19 Dec 2019,01 Feb 2020,15 Nov 2019,04 Feb 2020,02 Apr 2020,10 Jan 2020,20 Dec 2019,09 Nov 2019,05 Dec 2019,07 Nov 2019,08 Jan 2020,07 Apr 2020,14 Mar 2020,24 Mar 2020,20 Nov 2019,14 Nov 2019,24 Feb 2020,18 May 2020,15 Feb 2020,08 Feb 2020,24 Dec 2019,28 Nov 2019,12 Mar 2020,24 Jan 2020,06 May 2020,10 Mar 2020,23 Mar 2020,17 Jan 2020,06 Feb 2020,01 Nov 2019,27 Feb 2020,05 May 2020,21 Jan 2020,19 Feb 2020,15 Dec 2019,17 Feb 2020,06 Mar 2020,17 Nov 2019,04 Mar 2020
288,0.0,3.203144171779141,0.0,3.0596779964221827,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,0.0,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,2.6608500560887447,0.0,0.0,5.689193174636612,0.0,0.0,0.0,1.5431221020092734,5.133865925713009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.879092055485498,3.270005735041101,2.828286274844323,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,0.128599679819192,0.0,0.0,0.0,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,4.68170881414191,2.987040585263891,0.0,0.0,2.8486603659065293,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,0.0,2.7535048802129545,2.9941176470588236,2.941040462427745,2.7415293342122613,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.7373606848651266,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,0.0,3.0554730153047527,0.0,0.0,0.0,0.0,2.9013485216517294,4.456871549503128,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.948819998368811,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,5.896022727272727,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,0.0,2.1775114066970844,3.5794674454561073,0.0,0.0,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,2.949546535176543,0.0,0.0,2.7932151117964534,0.0,3.0990705303444503
289,0.0,3.203144171779141,0.0,3.0596779964221827,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,0.0,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,2.6608500560887447,0.0,0.0,5.689193174636612,0.0,0.0,0.0,1.5431221020092734,5.133865925713009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.327686039030667,3.270005735041101,2.1006649204110417,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,0.128599679819192,0.0,0.0,0.0,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,4.68170881414191,2.987040585263891,0.0,0.0,2.8486603659065293,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,0.0,2.7535048802129545,2.9941176470588236,2.941040462427745,2.7415293342122613,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.7373606848651266,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,0.0,3.0554730153047527,0.0,0.0,0.0,0.0,2.9013485216517294,4.456871549503128,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.948819998368811,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,5.896022727272727,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,0.0,2.1775114066970844,3.5794674454561073,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,2.3797327632282204,0.0,0.0,2.7932151117964534,0.0,3.0990705303444503
290,0.0,3.203144171779141,0.0,3.0596779964221827,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,0.0,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,2.6608500560887447,0.0,0.0,5.689193174636612,0.0,0.0,0.0,1.5431221020092734,5.133865925713009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.327686039030667,3.270005735041101,2.1006649204110417,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,0.128599679819192,0.0,0.0,0.0,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,4.68170881414191,2.987040585263891,0.0,0.0,2.8486603659065293,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,0.0,2.7535048802129545,2.9941176470588236,2.941040462427745,2.7415293342122613,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.7373606848651266,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,0.0,3.0554730153047527,0.0,0.0,0.0,2.6057900350449485,2.839514441188782,4.456871549503128,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.948819998368811,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,5.896022727272727,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,0.0,2.1775114066970844,2.803684483653347,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,2.3797327632282204,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
291,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,0.0,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,2.6608500560887447,0.0,0.0,5.689193174636612,0.0,0.0,0.0,1.5431221020092734,5.133865925713009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.327686039030667,3.270005735041101,2.1006649204110417,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,2.574702849258031,0.0,0.0,0.0,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,4.68170881414191,2.987040585263891,0.0,0.0,2.8486603659065293,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,0.0,2.7535048802129545,2.9941176470588236,2.941040462427745,2.7415293342122613,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,0.0,3.0554730153047527,0.0,0.0,0.0,2.6057900350449485,2.839514441188782,4.456871549503128,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.948819998368811,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,0.0,2.1775114066970844,2.803684483653347,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
292,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,0.0,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,2.6608500560887447,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,1.5431221020092734,5.133865925713009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.327686039030667,3.270005735041101,2.1006649204110417,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,4.68170881414191,2.987040585263891,0.0,0.0,2.8486603659065293,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.9941176470588236,2.941040462427745,2.7415293342122613,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,4.6404359210246975,3.0554730153047527,0.0,0.0,0.0,4.287593685217669,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.948819998368811,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,2.2644926068462627,2.1775114066970844,2.803684483653347,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
293,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,0.0,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,2.6608500560887447,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,1.5431221020092734,5.133865925713009,0.0,0.0,2.7050223214285714,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.327686039030667,3.270005735041101,2.1006649204110417,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,4.68170881414191,2.987040585263891,0.0,0.0,4.88347467338987,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.160374804789172,2.941040462427745,2.7415293342122613,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,4.6404359210246975,3.0554730153047527,0.0,0.0,0.0,4.287593685217669,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.948819998368811,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,2.2644926068462627,2.1775114066970844,3.203735346711703,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
294,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,0.0,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,2.6608500560887447,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,0.0,5.133865925713009,0.0,0.0,2.7050223214285714,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.327686039030667,3.270005735041101,2.1006649204110417,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,4.68170881414191,2.987040585263891,0.0,0.0,4.88347467338987,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.160374804789172,2.941040462427745,2.7415293342122613,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,4.6404359210246975,3.0554730153047527,0.0,0.0,0.0,4.287593685217669,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,4.7918659823762955,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,2.2644926068462627,2.1775114066970844,3.203735346711703,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
295,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,3.173086627417998,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,2.8704463208685165,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,3.5300330331689214,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,0.0,5.133865925713009,0.0,0.0,2.7050223214285714,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,2.327686039030667,3.270005735041101,1.4709864603481624,0.0,0.0,0.0,0.0,0.0,3.129118136439268,3.2014606957524503,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,2.688361156830473,2.987040585263891,0.0,0.0,4.88347467338987,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.160374804789172,2.941040462427745,2.094104435710275,0.0,0.0,0.0,0.0,0.0,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,4.6404359210246975,3.0554730153047527,0.0,0.0,0.0,4.287593685217669,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.563370473537604,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,2.2644926068462627,2.1775114066970844,3.203735346711703,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.7654229655837894,0.0,0.0,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
296,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,2.7573110520319024,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,2.8704463208685165,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,3.5300330331689214,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,0.0,5.133865925713009,0.0,0.0,2.7050223214285714,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,4.918287099380555,3.270005735041101,1.4709864603481624,0.0,0.0,0.0,0.0,0.0,2.7109959274342836,5.60606649543379,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,2.688361156830473,2.987040585263891,0.0,0.0,4.88347467338987,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.160374804789172,2.941040462427745,2.094104435710275,0.0,0.0,0.0,0.0,1.4919178191701974,2.826797223599405,0.0,2.818753167764825,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,3.0010915044569764,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,2.103540708141628,3.0554730153047527,0.0,0.0,0.0,2.027539882451721,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.563370473537604,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,2.2644926068462627,2.1775114066970844,3.203735346711703,0.0,2.8474418604651164,2.446339148842981,3.2322376617153807,2.164380915588178,0.0,0.0,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
297,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,2.7573110520319024,0.0,0.0,0.0,0.0,0.0,0.0,3.2581456566247438,3.220149761742682,2.8704463208685165,0.0,0.0,0.0,0.0,4.0134138451585075,3.231571906354515,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,3.5300330331689214,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,0.0,5.133865925713009,0.0,0.0,2.7050223214285714,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,4.918287099380555,3.270005735041101,1.4709864603481624,0.0,0.0,0.0,0.0,0.0,2.7109959274342836,5.60606649543379,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,2.688361156830473,2.987040585263891,0.0,0.0,4.88347467338987,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.160374804789172,2.941040462427745,2.094104435710275,0.0,0.0,0.0,0.0,1.4919178191701974,2.826797223599405,0.0,2.2695406508318507,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,5.149836175537267,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,2.103540708141628,3.0554730153047527,0.0,0.0,0.0,2.027539882451721,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.563370473537604,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,1.4410329985652797,0.0,2.946456912153696,2.2644926068462627,2.1775114066970844,3.203735346711703,0.0,2.8474418604651164,2.277932932422791,3.2322376617153807,2.164380915588178,0.0,4.167437104802906,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.202518992403038
298,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,2.7573110520319024,0.0,0.0,0.0,0.0,0.0,4.860218535006071,3.2581456566247438,3.220149761742682,2.8704463208685165,0.0,0.0,0.0,0.0,4.0134138451585075,2.3763218140194047,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,3.5300330331689214,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,0.0,5.133865925713009,0.0,0.0,2.7050223214285714,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,4.918287099380555,2.3492682926829267,1.4709864603481624,0.0,0.0,0.0,0.0,0.0,2.7109959274342836,5.60606649543379,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,2.2505406487785344,0.0,3.0727666486193828,0.0,3.990514932036909,0.0,2.688361156830473,2.987040585263891,0.0,0.0,4.88347467338987,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.160374804789172,2.941040462427745,2.094104435710275,0.0,0.0,0.0,0.0,1.4919178191701974,2.826797223599405,0.0,2.2695406508318507,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,2.6068525519848773,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,2.103540708141628,3.0554730153047527,0.0,0.0,0.0,2.027539882451721,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,3.0799680766161215,2.563370473537604,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,0.0,0.0,2.946456912153696,2.2644926068462627,2.1775114066970844,3.203735346711703,0.0,2.8474418604651164,2.277932932422791,3.2322376617153807,2.164380915588178,0.0,4.167437104802906,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.341863949655379
299,0.0,3.203144171779141,0.0,2.6611391315044903,0.0,2.7573110520319024,0.0,0.0,0.0,0.0,0.0,4.860218535006071,3.2581456566247438,1.4578370652691757,2.8704463208685165,0.0,0.0,0.0,0.0,4.0134138451585075,2.3763218140194047,0.0,3.8043852779953014,0.0,4.166013515276437,0.0,3.5300330331689214,0.0,0.0,2.1761328398519555,0.0,0.0,0.0,0.0,5.133865925713009,0.0,0.0,2.7050223214285714,0.0,0.0,0.0,0.0,6.145781659388647,0.0,0.0,2.515985130111524,3.2011721334719727,4.918287099380555,2.3492682926829267,1.4709864603481624,0.0,0.0,0.0,0.0,0.0,2.7109959274342836,5.60606649543379,0.0,0.0,0.0,2.574702849258031,0.0,0.0,2.777856301531213,0.0,0.0,5.650967424189123,3.2509743391858,2.9278465840990813,5.223224950232249,0.0,3.0727666486193828,0.0,1.921256767551256,0.0,2.688361156830473,2.987040585263891,0.0,0.0,2.065909090909091,0.0,3.131969227481569,0.0,0.0,0.0,6.462879788639366,0.0,0.0,2.7655207280080893,2.8364981504315656,2.7535048802129545,2.160374804789172,2.941040462427745,2.094104435710275,0.0,0.0,0.0,0.0,1.4919178191701974,2.826797223599405,0.0,2.2695406508318507,0.0,0.0,0.0,0.0,3.2557879518072284,2.748372271160475,0.0,3.2089213612766776,2.9066951186983196,2.6068525519848773,2.1595736281089617,0.0,2.9150054171180932,0.0,0.0,1.6183213522440258,0.0,2.103540708141628,3.0554730153047527,0.0,0.0,0.0,2.027539882451721,2.839514441188782,2.211043186748176,0.0,0.0,0.0,3.1570516540917004,0.13211661999670568,0.0,2.897784810126582,0.0,2.7033898305084745,2.563370473537604,0.0,4.039174127535173,0.0,0.0,0.0,3.3284311761170104,3.4848686339698136,0.0,0.0,0.0,5.384599015826573,0.0,2.3296146476474346,0.0,0.0,0.0,0.0,0.0,2.946456912153696,4.509590549880222,2.1775114066970844,3.203735346711703,0.0,2.8474418604651164,2.277932932422791,3.2322376617153807,2.164380915588178,0.0,2.0966422230798916,5.471514756236752,0.0,0.0,2.7932151117964534,0.0,4.341863949655379
